Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,17,01/03/2018 02:00:25,306,1,1,42,58,42,42,42,0,58,58,58,0,326797.3856,6535.947712,306,0,306,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3267.973856,3267.973856,42,58,47.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,71,42,58,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0,0,0,0,0,0,0,0,Exfil
50485,6,21/02/2018 02:22:55,1202,5,2,935,315,935,0,187.0,418.1447118,315,0,157.5,222.7386361,1039933.444,5823.627288,200.3333333,251.5262743,649,8,1202,300.5,445.9331041,954,9,649,649.0,0.0,649,649,0,0,0,0,124,40,4159.733777,1663.893511,0,935,156.25,333.4104078,111162.5,0,0,1,1,0,0,0,1,0,178.5714286,187.0,157.5,0,0,0,0,0,0,5,935,2,315,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 03:20:27,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
53,17,01/03/2018 08:20:30,636,1,1,31,95,31,31,31,0,95,95,95,0,198113.2075,3144.654088,636,0,636,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1572.327044,1572.327044,31,95,52.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,78.5,31,95,0,0,0,0,0,0,1,31,1,95,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
22,6,14/02/2018 02:51:36,390657,24,20,1944,2665,640,0,81.0,134.0797945417,976,0,133.25,268.7712537496,11798.0735018187,112.6307732871,9085.0465116279,20674.4298821072,107512,6,390288,16969.0434782609,27339.3340536675,107512,251,390625,20559.2105263158,40129.1739339334,144559,12,0,0,0,0,776,648,61.4349672475,51.1958060396,0,976,102.4222222222,203.7441007388,41511.6585858586,0,0,0,1,0,0,0,0,0,104.75,81.0,133.25,0,0,0,0,0,0,24,1944,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
443,6,01/03/2018 04:58:57,250,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,308000,12000,125,147.0782105,229,21,250,125,147.0782105,229,21,0,0,0,0,0,1,0,0,0,60,0,12000,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,258,-1,1,20,0,0,0,0,0,0,0,0,Benign
22,6,14/02/2018 02:05:26,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
22,6,14/02/2018 02:24:51,377301,24,20,1944,2665,640,0,81.0,134.0797945417,976,0,133.25,268.7712537496,12215.7110635805,116.6177667168,8774.4418604651,17616.0435470764,79154,7,376297,16360.7391304348,23845.7743049283,79154,284,377270,19856.3157894737,35255.3097483243,131967,10,0,0,0,0,776,648,63.6096909364,53.0080757803,0,976,102.4222222222,203.7441007388,41511.6585858586,0,0,0,1,0,0,0,0,0,104.75,81.0,133.25,0,0,0,0,0,0,24,1944,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
22,6,14/02/2018 03:22:25,5,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,200000.0,200000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
53,17,14/02/2018 02:37:52,386,1,1,40,56,40,40,40.0,0.0,56,56,56.0,0.0,248704.663212435,5181.3471502591,386.0,0.0,386,386,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2590.6735751295,2590.6735751295,40,56,45.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,68.0,40.0,56.0,0,0,0,0,0,0,1,40,1,56,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:15:43,1311,3,4,341,935,341,0,113.6666667,196.8764418,935,0,233.75,467.5,973302.8223,5339.435545,218.5,273.3252641,708,6,1017,508.5,282.1356057,708,309,1305,435.0,520.3575694,1021,27,0,0,0,0,72,92,2288.329519,3051.106026,0,935,159.5,335.3002918,112426.2857,0,0,1,1,0,0,0,1,1,182.2857143,113.6666667,233.75,0,0,0,0,0,0,3,341,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,17,01/03/2018 02:20:41,1046,1,1,36,52,36,36,36,0,52,52,52,0,84130.01912,1912.045889,1046,0,1046,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,956.0229446,956.0229446,36,52,41.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,62,36,52,0,0,0,0,0,0,1,36,1,52,-1,-1,0,8,0,0,0,0,0,0,0,0,Exfil
22,6,14/02/2018 03:23:03,366627,24,22,1912,2665,640,0,79.6666666667,133.8339875812,976,0,121.1363636364,258.6415602914,12484.0778229645,125.4681188238,8147.2666666667,19137.4460303259,103198,3,366166,15920.2608695652,25914.5733941653,103198,278,366624,17458.2857142857,42407.5610583099,185316,10,0,0,0,0,776,712,65.4616272124,60.0064916114,0,976,97.3829787234,200.3366246652,40134.7631822387,0,0,0,1,0,0,0,0,0,99.5,79.6666666667,121.1363636364,0,0,0,0,0,0,24,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
50206,6,14/02/2018 11:08:31,42,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,47619.0476190476,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,23809.5238095238,23809.5238095238,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,31088,63847,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 02:49:46,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
80,6,14/02/2018 11:17:58,89066492,13,11,453,971,445,0,34.8461538462,123.2367952046,971,0,88.2727272727,292.767515585,15.9880553059,0.2694616063,3872456.17391304,4928456.66850286,10005380,45,89066492,7422207.66666667,4470162.14812893,10015403,199,80141229,8014122.9,4219760.94008439,10018436,5134,0,0,0,0,272,328,0.1459583701,0.1235032362,0,971,56.96,210.135170783,44156.79,0,0,0,1,0,0,0,0,0,59.3333333333,34.8461538462,88.2727272727,0,0,0,0,0,0,13,453,11,971,8192,119,9,20,17966.5555555556,23601.8998764459,80903,9964,9878310.33333333,361577.016552491,10005380,8915212,Benign
648,6,01/03/2018 10:22:20,263,1,1,0,0,0,0,0,0,0,0,0,0,0,7604.562738,263,0,263,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,3802.281369,3802.281369,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0,0,0,0,0,0,0,0,Exfil
53,17,01/03/2018 03:24:03,704,1,1,43,71,43,43,43,0,71,71,71,0,161931.8182,2840.909091,704,0,704,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1420.454545,1420.454545,43,71,52.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,78.5,43,71,0,0,0,0,0,0,1,43,1,71,-1,-1,0,8,0,0,0,0,0,0,0,0,Exfil
51964,6,14/02/2018 02:03:50,47,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42553.1914893617,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21276.5957446809,21276.5957446809,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,180,257,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 03:07:04,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
22,6,14/02/2018 02:32:09,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
53,17,01/03/2018 12:00:02,285,1,1,40,56,40,40,40,0,56,56,56,0,336842.1053,7017.54386,285,0,285,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3508.77193,3508.77193,40,56,45.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,68,40,56,0,0,0,0,0,0,1,40,1,56,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 10:54:23,115890235,19,16,2031,409,1421,0,106.8947368,339.3621295,257,0,25.5625,72.43292875,21.05440549,0.302009915,3408536.324,4700596.847,10000000,7,116000000,6438346.389,4755702.809,10000000,24,111000000,7392635.933,4531436.001,10000000,347,0,0,0,0,392,464,0.163948239,0.138061675,0,1421,67.77777778,251.5028101,63253.66349,0,0,1,1,0,0,0,1,0,69.71428571,106.8947368,25.5625,0,0,0,0,0,0,19,2031,16,409,8192,1035,15,20,84408.27273,179334.1303,625121,30269,9996451.091,14401.62312,10000000,9953029,Exfil
60999,6,21/02/2018 02:27:23,15102,5,2,935,274,935,0,187.0,418.1447118,274,0,137.0,193.747258,80055.62177,463.5147663,2517.0,5868.773126,14493,5,15102,3775.5,7392.897695,14864,5,14493,14493.0,0.0,14493,14493,0,0,0,0,124,40,331.0819759,132.4327904,0,935,151.125,330.9274575,109512.9821,0,0,1,1,0,0,0,1,0,172.7142857,187.0,137.0,0,0,0,0,0,0,5,935,2,274,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,01/03/2018 03:30:58,1357533,3,3,0,0,0,0,0,0,0,0,0,0,0,4.419782061,271506.6,217007.2301,511903,112969,1244564,622282,3843.832463,625000,619564,1244500,622250,3708.067961,624872,619628,0,0,0,0,92,60,2.20989103,2.20989103,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,3,0,8192,0,0,28,0,0,0,0,0,0,0,0,Exfil
1000,6,01/03/2018 10:51:58,250,1,1,0,0,0,0,0,0,0,0,0,0,0,8000,250,0,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,4000,4000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0,0,0,0,0,0,0,0,Exfil
80,6,21/02/2018 02:25:12,1047,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1910.219675,1047.0,0.0,1047,1047,1047,1047.0,0.0,1047,1047,0,0.0,0.0,0,0,0,0,0,0,40,0,1910.219675,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,14/02/2018 12:30:02,596,3,4,161,488,161,0,53.6666666667,92.9533933395,488,0,122.0,244.0,1088926.17449664,11744.966442953,99.3333333333,68.3217876425,161,0,293,146.5,62.9325035256,191,102,438,146.0,139.1078718118,277,0,0,0,0,0,72,92,5033.5570469799,6711.4093959732,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:27:33,2455,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,814.6639511,2455.0,0.0,2455,2455,2455,2455.0,0.0,2455,2455,0,0.0,0.0,0,0,0,0,0,0,40,0,814.6639511,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53036,6,21/02/2018 02:19:09,7051,5,2,935,275,935,0,187.0,418.1447118,275,0,137.5,194.4543648,171606.8643,992.7669834,1175.166667,2587.97167,6451,5,7051,1762.75,3323.788037,6745,5,6451,6451.0,0.0,6451,6451,0,0,0,0,124,40,709.1192739,283.6477095,0,935,151.25,330.9806857,109548.2143,0,0,1,1,0,0,0,1,0,172.8571429,187.0,137.5,0,0,0,0,0,0,5,935,2,275,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 03:28:26,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
80,6,21/02/2018 02:22:08,3762,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,531.6321106,3762.0,0.0,3762,3762,3762,3762.0,0.0,3762,3762,0,0.0,0.0,0,0,0,0,0,0,40,0,531.6321106,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,6,14/02/2018 09:12:46,110475852,19,19,2846,3468,477,0,149.7894736842,225.1344237826,578,0,182.5263157895,276.0336872399,57.1527613111,0.3439665711,2985833.83783784,4626296.89846213,10005257,162,110465602,6136977.88888889,4996894.47660039,10015398,11857,110465383,6136965.72222222,5003965.30017768,10024307,6957,0,0,0,0,380,524,0.1719832855,0.1719832855,0,578,161.9230769231,247.1202972148,61068.4412955465,0,0,0,0,1,0,0,0,1,166.1842105263,149.7894736842,182.5263157895,0,0,0,0,0,0,19,2846,19,3468,256,240,17,20,40925.2727272727,102007.733512799,348490,10081,10001402.1818182,12477.1946511882,10005257,9963783,Benign
3389,6,14/02/2018 02:11:27,5543863,10,7,1138,1581,677,0,113.8,209.617535314,1173,0,225.8571428571,430.0986044197,490.4522352013,3.0664538427,346491.4375,868293.148174046,3446488,2,5543863,615984.777777778,1117403.9103322,3446488,2,5510779,918463.166666667,1380834.39483284,3614482,36103,0,0,0,0,212,152,1.8037963781,1.2626574647,0,1173,151.0555555556,304.9810933816,93013.4673202615,0,0,1,1,0,0,0,1,0,159.9411764706,113.8,225.8571428571,0,0,0,0,0,0,10,1138,7,1581,8192,62862,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,01/03/2018 02:01:57,243,1,1,28,44,28,28,28,0,44,44,44,0,296296.2963,8230.452675,243,0,243,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4115.226337,4115.226337,28,44,33.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,50,28,44,0,0,0,0,0,0,1,28,1,44,-1,-1,0,8,0,0,0,0,0,0,0,0,Exfil
53,17,01/03/2018 02:22:50,994,1,1,33,49,33,33,33,0,49,49,49,0,82494.96982,2012.072435,994,0,994,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1006.036217,1006.036217,33,49,38.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,57.5,33,49,0,0,0,0,0,0,1,33,1,49,-1,-1,0,8,0,0,0,0,0,0,0,0,Exfil
80,6,01/03/2018 04:12:51,119808337,17,16,597,768,293,0,35.11764706,97.06433585,384,0,48,131.1609698,11.39319712,0.27543993,3744010.531,4888888.686,10000000,15,120000000,7486987.438,4441586.624,10000000,137,120000000,7986128.467,4132980.278,10000000,391,0,0,0,0,352,464,0.141893297,0.133546633,0,384,40.14705882,111.7112437,12479.40196,0,0,1,1,0,0,0,1,0,41.36363636,35.11764706,48,0,0,0,0,0,0,17,597,16,768,8192,980,13,20,27858.58333,26652.80806,91696,16413,9954791.333,169647.486,10000000,9421396,Benign
80,6,21/02/2018 02:13:14,37551,3,4,273,935,273,0,91.0,157.6166235,935,0,233.75,467.5,32169.5827,186.4131448,6258.5,9974.051669,23068,4,14460,7230.0,9784.943638,14149,311,37547,12515.66667,11646.86328,23068,19,0,0,0,0,72,92,79.89134777,106.521797,0,935,151.0,330.8745986,109478.0,0,0,1,1,0,0,0,1,1,172.5714286,91.0,233.75,0,0,0,0,0,0,3,273,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,21/02/2018 02:23:54,25241,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,79.23616338,25241.0,0.0,25241,25241,25241,25241.0,0.0,25241,25241,0,0.0,0.0,0,0,0,0,0,0,40,0,79.23616338,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,17,01/03/2018 10:54:45,266,1,1,51,67,51,51,51,0,67,67,67,0,443609.0226,7518.796992,266,0,266,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3759.398496,3759.398496,51,67,56.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,84.5,51,67,0,0,0,0,0,0,1,51,1,67,-1,-1,0,8,0,0,0,0,0,0,0,0,Exfil
22,6,14/02/2018 03:22:08,371703,22,22,1928,2665,640,0,87.6363636364,137.7805520365,976,0,121.1363636364,258.6415602914,12356.6395751447,118.3740782291,8644.2558139535,22008.3694297604,116684,5,371632,17696.7619047619,32678.7354909959,116684,190,371696,17699.8095238095,39360.769393673,154746,24,0,0,0,0,712,712,59.1870391146,59.1870391146,0,976,102.0666666667,203.7409674518,41510.3818181818,0,0,0,1,0,0,0,0,1,104.3863636364,87.6363636364,121.1363636364,0,0,0,0,0,0,22,1928,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
80,6,21/02/2018 02:22:09,1016,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1968.503937,1016.0,0.0,1016,1016,1016,1016.0,0.0,1016,1016,0,0.0,0.0,0,0,0,0,0,0,40,0,1968.503937,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,6,14/02/2018 11:21:21,115896714,20,17,871,3500,512,0,43.55,120.8611534822,1460,0,205.8823529412,466.0844722731,37.7146154463,0.3192497761,3219353.16666667,4644883.88292031,10014713,2,115896714,6099827.05263158,4876469.89473436,10046686,34,110646157,6915384.8125,4796503.20953826,10046697,2,0,0,0,0,412,484,0.1725674466,0.1466823296,0,1460,115.0263157895,329.1691823973,108352.350640114,0,0,0,1,0,0,0,0,0,118.1351351351,43.55,205.8823529412,0,0,0,0,0,0,20,871,17,3500,8192,980,15,20,52497.75,70984.5674087301,277904,31939,9605558.91666667,1381892.91000941,10014713,5218667,Benign
80,6,14/02/2018 10:11:29,115803645,16,14,445,706,434,0,27.8125,108.3175693659,706,0,50.4285714286,188.6864367902,9.9392380957,0.2590592032,3993229.13793103,4847174.69696609,10077012,69,115803645,7720243.0,4220903.91924269,10203145,259,111720889,8593914.53846154,3771842.91959241,10238624,94844,0,0,0,0,332,424,0.1381649084,0.1208942948,0,706,37.1290322581,146.5227495273,21468.9161290322,0,0,0,1,0,0,0,0,0,38.3666666667,27.8125,50.4285714286,0,0,0,0,0,0,16,445,14,706,8192,172,12,20,136290.909090909,86817.1277300218,394288,94503,10020068.5454545,21229.8945892985,10077012,10001836,Benign
3389,6,14/02/2018 10:00:06,2101893,10,9,1412,2762,885,0,141.2,267.4894805824,1177,0,306.8888888889,501.7582695991,1985.8289646523,9.0394706105,116771.833333333,226143.912884811,953200,1,2101893,233543.666666667,349614.692094025,1119405,1,1986547,248318.375,301187.987801135,953200,31754,0,0,0,0,212,204,4.7576161108,4.2818544997,0,1177,208.7,386.2051677269,149154.431578947,0,0,1,1,0,0,0,1,0,219.6842105263,141.2,306.8888888889,0,0,0,0,0,0,10,1412,9,2762,8192,62728,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:20:25,16556,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,120.8021261,16556.0,0.0,16556,16556,16556,16556.0,0.0,16556,16556,0,0.0,0.0,0,0,0,0,0,0,40,0,120.8021261,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
1119,6,01/03/2018 02:40:05,287,1,1,0,0,0,0,0,0,0,0,0,0,0,6968.641115,287,0,287,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,3484.320557,3484.320557,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0,0,0,0,0,0,0,0,Exfil
3389,6,01/03/2018 10:40:24,2931523,8,9,1144,1893,677,0,143,227.9699228,1173,0,210.3333333,379.9733543,1035.980274,5.799033472,183220.1875,248430.0912,953254,4,2931523,418789,399468.1825,1149024,4,2787557,348444.625,265076.4713,953254,137472,0,0,0,0,172,192,2.728956928,3.070076544,0,1173,168.7222222,303.7194537,92245.50654,0,0,1,1,0,0,0,1,1,178.6470588,143,210.3333333,0,0,0,0,0,0,8,1144,9,1893,8192,62856,5,20,0,0,0,0,0,0,0,0,Exfil
22,6,14/02/2018 03:05:57,370716,22,22,1944,2665,640,0,88.3636363636,137.8690011274,976,0,121.1363636364,258.6415602914,12432.6978064071,118.689239202,8621.3023255814,20396.4802922265,102774,2,370665,17650.7142857143,31013.8795318207,105331,307,370709,17652.8095238095,35303.7809598619,140101,8,0,0,0,0,712,712,59.344619601,59.344619601,0,976,102.4222222222,203.7441007388,41511.6585858586,0,0,0,1,0,0,0,0,1,104.75,88.3636363636,121.1363636364,0,0,0,0,0,0,22,1944,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
3389,6,01/03/2018 10:16:26,80982,6,2,84,19,38,0,14,18.53645058,19,0,9.5,13.43502884,1271.88758,98.78738485,11568.85714,18513.98977,38605,0,80982,16196.4,22214.97573,42349,0,42336,42336,0,42336,42336,0,0,0,0,132,52,74.09053864,24.69684621,0,38,11.44444444,16.10986585,259.5277778,0,0,1,1,0,0,0,1,0,12.875,14,9.5,0,0,0,0,0,0,6,84,2,19,8192,63962,3,20,0,0,0,0,0,0,0,0,Exfil
179,6,01/03/2018 10:49:48,328,1,1,0,0,0,0,0,0,0,0,0,0,0,6097.560976,328,0,328,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,3048.780488,3048.780488,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0,0,0,0,0,0,0,0,Exfil
54486,6,21/02/2018 02:24:44,1251,5,2,935,312,935,0,187.0,418.1447118,312,0,156.0,220.6173157,996802.558,5595.523581,208.5,257.0180927,665,8,1251,312.75,434.4992328,937,8,665,665.0,0.0,665,665,0,0,0,0,124,40,3996.802558,1598.721023,0,935,155.875,333.2079735,111027.5536,0,0,1,1,0,0,0,1,0,178.1428571,187.0,156.0,0,0,0,0,0,0,5,935,2,312,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
445,6,01/03/2018 09:58:17,131896,3,1,0,0,0,0,0,0,0,0,0,0,0,30.32692424,43965.33333,76053.19839,131784,38,131896,65948,93210.8159,131858,38,0,0,0,0,0,0,0,0,0,72,32,22.74519318,7.581731061,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Exfil
